0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.121, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.109, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.099, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.088, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.078, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.067, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.058, 0.000, 0.000, 0.000, 0, 0, 0.000, 2296, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.058, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.058, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.050, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.039, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.028, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.018, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2302, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2296, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2305, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2344, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2314, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2296, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2317, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, 0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, 0, 0, 0.000, 2274, 0, 0, 0
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -6, 0, 0.000, 2303, 0, 0, 0
0.000, 0.000, -0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -6, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -5, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -4, 0, 0.000, 2296, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -4, 0, 0.000, 2297, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2296, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.010, 0.000, -0.000, 0.000, -3, 0, 0.000, 2293, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.003, 0.000, -0.000, 0.000, -3, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.003, 0.000, -0.000, 0.000, -3, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.003, 0.000, -0.000, 0.000, 1, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, -0.003, 0.000, -0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, -0.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 1, 0, 0.000, 2329, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 1, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 1, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2269, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2327, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2320, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2310, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2292, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, -0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2297, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2337, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2265, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2309, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2328, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.000, 0.000, 0, 0, 0.000, 2325, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.011, 0.000, -0.000, 0.000, 0, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000, -0.000, 0.000, 1, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.032, 0.000, -0.000, 0.000, 7, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 13, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 19, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 17, 0, 0.000, 2298, 0, 0, 0
-0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 15, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 13, 0, 0.000, 2293, 0, 0, 0
-0.000, 0.000, 0.002, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.002, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.002, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, 0.002, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2268, 0, 0, 0
-0.000, 0.000, 0.002, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2280, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2289, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.000, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2281, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2302, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2299, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2320, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2297, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 11, 0, 0.000, 2279, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2301, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.001, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2300, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2555, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2680, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 2936, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3081, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3083, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3084, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3082, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3085, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3086, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.002, 0.000, 0.035, 0.000, -0.000, 0.000, 12, 0, 0.000, 3086, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.036, 0.000, -0.000, 0.000, 12, 0, 0.000, 3087, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.046, 0.000, -0.000, 0.000, 13, 0, 0.000, 3087, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.055, 0.000, -0.000, 0.000, 19, 0, 0.000, 3108, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.058, 0.000, -0.000, 0.000, 24, 0, 0.000, 3087, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.058, 0.000, -0.000, 0.000, 25, 0, 0.000, 3087, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.058, 0.000, -0.000, 0.000, 24, 0, 0.000, 3084, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.058, 0.000, -0.000, 0.000, 23, 0, 0.000, 3082, 0, 0, 0
-0.000, 0.000, 0.003, 0.000, -0.003, 0.000, 0.058, 0.000, -0.000, 0.000, 22, 0, 0.000, 3096, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.004, 0.000, 0.058, 0.000, -0.000, 0.000, 21, 0, 0.000, 3086, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.004, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3084, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.004, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3086, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.004, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3082, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.004, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3085, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.004, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3086, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.005, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3084, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.005, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3134, 0, 0, 0
-0.000, 0.000, 0.004, 0.000, -0.005, 0.000, 0.058, 0.000, -0.000, 0.000, 20, 0, 0.000, 3145, 0, 0, 0
0.001, -0.007, 0.009, -0.063, -0.004, -0.008, 0.058, 0.000, -2.406, -0.264, 20, 0, 4.719, 3147, 0, 0, 0
0.011, -0.013, 0.085, -0.074, 0.005, -0.010, 0.058, 0.000, -1.107, 0.067, -33, 99, 4.719, 3149, 0, 0, 0
0.004, -0.025, 0.002, -0.147, -0.006, -0.019, 0.058, 0.000, -0.280, -0.264, -72, 87, 4.719, 3148, 0, 0, 0
0.007, -0.039, 0.028, -0.210, -0.003, -0.028, 0.058, 0.000, 0.779, 0.016, 28, 159, 4.719, 3148, 0, 0, 0
0.004, -0.044, -0.008, -0.174, -0.007, -0.023, 0.058, 0.000, -0.313, -0.258, 40, 197, 4.719, 3183, 0, 0, 0
